,mean_temp
13253,16.7
4386,5.8
11923,17.9
7680,5.4
11796,16.8
11574,17.7
8693,9.2
643,9.8
1539,9.6
1211,10.8
11285,11.6
14007,9.8
8864,4.0
6106,15.0
5615,8.0
13498,13.1
1464,11.3
1192,12.4
3590,5.8
9926,3.4
6360,16.7
8697,8.4
12476,4.3
6719,12.2
506,15.6
11345,6.2
9463,6.8
9522,2.6
9841,2.8
1773,13.0
272,14.4
12519,9.2
14385,15.9
3618,3.0
2381,17.7
7008,4.4
13423,13.8
4633,17.2
8504,6.5
746,3.0
7707,8.0
3569,11.4
8982,25.4
15300,11.1
8557,14.8
6448,15.6
5599,12.3
11235,14.2
11019,8.0
8572,17.2
10811,20.3
1912,6.8
9422,10.6
599,13.8
3892,14.3
5540,7.6
1652,23.4
8106,7.6
1893,3.7
11387,4.2
6502,14.2
4362,7.4
14995,3.0
375,1.6
1966,9.6
3957,11.1
14658,8.4
5696,21.8
1243,13.6
12664,20.1
12358,8.6
9355,20.9
941,18.2
13377,17.7
3346,2.6
2657,2.8
15005,10.7
10008,15.2
5326,16.2
10035,16.5
6578,-0.7
2799,13.6
4306,16.0
11099,13.9
12422,9.7
7244,7.0
298,11.6
12518,7.0
3823,22.4
10166,7.0
7977,8.6
2035,23.2
4039,11.5
13957,13.8
11971,17.9
1499,2.2
3512,15.6
15220,14.8
8844,8.0
8362,4.4
6828,16.2
7130,18.4
12271,18.5
9406,13.8
4085,9.4
242,18.0
13044,20.3
1644,18.6
7371,6.2
9677,17.4
5594,14.3
11501,21.9
12982,24.1
5231,11.6
2076,12.8
4103,5.8
7493,21.8
9043,8.6
5968,18.6
12818,6.8
12110,8.4
3966,10.2
10623,5.9
15020,11.4
14678,8.1
6754,14.7
10718,16.2
12445,6.8
12759,6.2
4078,4.2
7754,9.1
8832,8.4
2778,19.3
4603,18.2
4932,15.8
1985,16.0
3861,19.8
7774,7.1
325,5.0
14402,17.1
6394,15.8
11495,20.4
4054,9.6
2237,-1.9
5229,11.2
4571,18.6
8976,20.4
7454,14.4
1268,16.2
864,13.3
4942,17.2
2253,7.2
6010,16.0
6911,2.8
10046,24.6
6998,5.5
371,5.2
12824,6.7
7940,15.0
609,15.7
4651,13.8
12835,7.1
8872,16.6
15336,7.5
14808,20.2
11527,19.5
2364,14.4
7766,5.8
7148,17.8
9103,8.2
3789,16.4
11194,17.3
5581,7.6
9453,10.0
5060,10.8
15046,7.7
13510,10.9
8671,13.9
662,8.8
10959,3.4
12232,22.2
2776,17.0
4535,10.7
7189,19.6
14699,10.7
5573,7.0
6135,12.6
4427,0.2
5247,12.2
12336,11.8
3981,2.7
7825,14.7
2669,8.3
3977,8.0
279,15.9
11373,2.2
8718,11.2
7452,19.0
5197,6.6
13690,16.0
14301,0.8
4155,12.0
14321,-0.3
4883,16.3
5807,12.2
3809,10.8
8713,9.7
12079,5.8
4683,11.0
11721,7.3
14192,7.6
10972,4.0
5593,9.0
14097,16.7
6897,11.6
4563,17.2
8376,7.9
9498,5.6
12620,22.2
1269,14.5
2350,9.8
8745,2.3
1384,9.0
12097,5.9
9036,12.5
5856,4.0
297,11.6
8635,19.0
13507,10.0
12165,9.8
10066,22.8
2077,14.3
9594,6.3
12240,17.0
2229,4.3
2842,13.4
2537,8.6
194,17.6
12721,9.0
7362,8.9
6636,6.7
7498,19.2
13902,0.2
4042,8.0
6553,3.8
13452,14.1
5505,8.7
6854,14.4
6761,18.6
5300,17.1
11839,14.5
320,4.8
7135,16.2
1371,11.4
15062,8.2
2654,3.8
9099,8.0
10715,12.9
3398,11.9
8532,13.1
9819,3.4
12738,5.2
13988,8.9
12883,11.6
926,18.6
244,18.3
7469,17.1
8207,16.9
143,11.0
5983,10.7
8151,10.1
2363,13.4
11228,15.2
129,10.4
1161,6.6
14644,4.2
15030,7.1
5953,6.0
287,12.4
9598,10.2
5308,18.5
8681,13.8
1170,4.8
13341,18.9
13602,8.6
6792,21.4
11233,14.7
1859,8.6
10941,4.2
10141,13.2
6781,17.2
12501,0.7
10421,19.8
3121,15.3
8579,13.9
1311,21.0
1032,9.3
8339,11.6
13031,18.4
6382,12.8
7910,15.8
931,19.4
691,13.2
12724,13.0
6364,17.8
1909,6.8
9021,17.2
15111,13.3
14503,17.9
44,-0.2
3939,11.8
10373,10.9
7108,15.2
9455,2.5
4319,7.3
2965,3.4
3969,6.8
9379,21.4
13755,19.8
10148,14.0
13210,6.3
7478,16.9
6308,12.3
4159,12.6
3092,14.4
11982,10.0
7954,10.5
5555,7.2
3982,0.5
14016,16.4
6940,6.2
1404,11.6
3195,12.4
9666,25.2
10505,14.0
9975,12.1
969,20.0
12446,7.2
6543,7.6
9117,4.4
2843,14.4
2851,12.5
12635,20.3
13060,15.8
5956,9.9
10856,13.5
13068,10.5
4471,7.0
9992,16.6
12314,14.7
1789,8.8
13582,6.4
2059,23.6
7143,19.2
13590,6.8
1902,3.7
4686,10.8
11325,1.2
8090,3.4
4922,17.8
6785,20.0
13653,14.4
75,3.5
2345,17.7
6447,16.0
8430,11.4
8622,18.1
4586,21.8
14772,13.6
12684,15.8
9558,1.8
12841,8.9
1553,4.1
5874,7.5
8432,10.0
8975,18.8
14182,8.0
14970,7.5
9169,6.6
11468,13.5
5695,22.4
2941,0.1
13196,5.7
11368,1.8
7381,9.8
12360,6.3
1620,16.6
15329,8.6
7905,18.6
10798,21.2
12438,-0.8
6782,20.6
12535,7.2
13478,9.5
14153,16.1
1609,10.9
3096,15.5
2415,15.6
13370,19.9
2017,19.4
2971,0.5
15040,6.6
3246,5.8
124,6.4
1106,-1.8
1814,9.0
11963,20.9
14713,5.5
8790,7.8
2123,11.0
14415,20.4
10727,12.4
10968,2.6
8970,19.7
14834,16.6
2197,-0.8
4051,7.4
1216,10.4
7701,9.9
725,3.1
9170,1.9
808,8.0
11489,15.0
10680,9.0
4906,15.5
13419,13.7
13874,7.0
3962,5.9
11879,18.4
2671,10.8
9755,13.6
9427,15.3
9417,12.8
1764,7.0
12278,19.2
607,17.0
12613,23.8
9938,4.6
3217,6.8
5737,11.8
8479,11.2
2053,20.4
3164,16.4
10751,15.0
11744,9.3
13651,12.8
1657,26.0
8069,8.2
8644,15.2
2710,13.1
14068,22.2
7549,20.2
4266,15.6
6715,12.4
422,2.8
5316,17.1
8849,11.5
2845,9.8
4066,8.8
13520,7.8
5244,17.8
1001,12.5
4198,18.4
2418,15.8
14945,3.4
3575,12.9
6726,15.4
3847,17.0
961,17.8
9848,2.4
12842,5.1
15224,15.3
757,8.4
5313,16.8
2284,14.8
12885,10.2
12889,10.3
4827,10.5
13673,20.6
807,5.8
3907,18.3
7023,7.8
1956,10.2
9343,21.6
10499,12.6
12506,2.7
2402,16.6
11025,6.9
1073,-2.1
6524,3.4
13052,18.1
15333,6.1
8095,2.6
14522,17.0
12867,7.4
11466,21.7
12246,14.5
1003,15.7
7658,-0.7
15000,8.1
7566,16.8
14175,13.4
5368,12.0
13587,7.6
6289,5.6
11084,12.8
13519,7.0
9773,13.4
985,14.9
12562,7.7
6169,10.6
11737,4.6
7384,9.3
10675,3.0
14020,14.7
9955,5.7
14380,13.8
9460,9.8
2462,15.4
268,17.2
7962,11.4
3580,14.0
71,4.6
13427,17.1
12461,1.6
11810,10.7
2821,13.0
15172,16.5
589,15.5
10709,14.8
11802,15.9
13801,12.1
11908,16.7
11075,7.5
3758,10.2
6845,15.0
2028,19.2
8869,14.8
11167,18.1
12546,15.0
5454,7.5
10137,13.2
11944,15.0
10061,27.2
10274,7.9
2432,20.0
4647,15.0
8469,6.8
9893,1.5
896,18.0
12624,21.6
1587,12.4
6686,8.6
1719,14.6
6100,14.6
3806,10.4
8806,5.2
13676,19.4
3961,6.4
10245,11.6
7036,9.8
12985,21.4
890,14.6
13834,13.0
4006,9.4
4939,16.3
12147,6.4
9942,3.5
5898,5.8
11537,17.9
12242,18.1
11570,17.5
584,20.8
3932,12.3
1260,13.3
13195,4.2
310,10.2
1716,12.8
6009,13.4
2052,20.6
10652,8.9
4668,12.5
4298,7.6
6646,9.4
3783,14.4
1008,13.6
7347,3.6
12796,5.9
14384,15.1
8383,2.2
11170,18.1
4059,5.6
8721,8.2
90,8.0
1987,18.0
11087,12.6
12731,6.0
13644,16.2
7279,0.2
13438,11.7
11107,17.4
13321,14.7
14566,8.2
9517,6.7
14422,20.4
13205,9.3
2925,4.7
10214,1.8
8185,17.4
5884,7.6
2341,12.8
11618,10.5
10898,8.2
627,18.6
10299,9.1
7545,18.6
9967,11.4
4765,4.3
14740,12.4
12953,16.9
128,10.0
12248,15.2
11981,10.2
4182,14.2
7299,9.6
6995,8.2
2398,19.5
14694,8.1
1186,8.6
14104,17.5
14911,8.6
5314,16.4
9220,10.0
4247,15.6
14660,9.4
9107,3.4
9497,8.6
1096,5.6
6653,8.0
1273,17.1
5698,20.0
12001,12.0
8728,7.4
6797,25.4
9590,11.2
6615,9.8
3358,9.2
7755,6.4
183,16.9
12124,9.3
13778,18.5
6513,11.5
4567,21.5
6603,4.2
12726,8.4
1961,10.0
4992,13.2
4891,19.2
8039,6.6
5869,4.5
9570,8.0
14554,12.0
6226,5.1
11832,13.5
10857,15.4
1251,23.2
3176,18.8
3359,8.1
10545,4.8
9851,5.6
12427,8.6
13809,9.8
7411,7.3
7538,14.8
1051,9.0
9221,12.6
8464,8.0
4763,4.4
15164,16.8
1874,3.0
9278,13.6
11606,14.9
7282,10.6
9008,14.4
11679,0.6
4322,9.0
9448,5.2
5831,5.4
12444,5.9
11569,16.7
12736,7.0
13453,9.7
11932,20.0
4485,14.0
8615,17.3
3924,13.0
14546,5.7
15129,16.4
11323,1.6
7850,17.4
12392,1.1
3113,20.6
3303,2.3
9536,7.2
1690,19.9
9862,6.1
5048,8.0
12369,8.0
3308,2.8
1504,0.8
1806,0.4
3871,20.9
10199,9.6
3791,18.3
14615,7.1
11863,17.6
14913,9.9
1717,14.9
2696,15.2
1848,2.6
4512,9.5
15289,12.9
6622,7.7
3435,14.0
11288,7.1
142,11.8
10744,16.0
6992,6.3
10346,14.4
10109,22.0
1117,4.9
1756,7.0
497,18.3
6751,14.2
870,16.8
3357,6.6
9104,8.6
7678,3.2
721,7.6
886,13.6
14736,11.8
11898,17.3
12744,5.8
8347,6.6
9712,17.6
8102,8.8
13347,17.9
10466,16.7
314,5.7
13732,19.6
11455,8.3
4204,14.4
5850,4.6
6129,17.4
5447,4.6
3129,17.4
1996,21.2
11378,8.3
3968,11.5
12119,8.1
336,10.4
12919,16.2
12848,9.2
10626,6.7
2985,4.1
4620,20.0
6531,4.6
11602,13.3
3558,14.4
13993,9.2
3416,12.8
307,12.8
15232,20.5
15327,10.3
348,6.8
5918,5.8
13740,19.6
7243,7.6
14587,9.8
4482,12.5
12193,10.3
9421,9.6
8263,20.4
10325,11.8
6855,15.3
12480,3.0
12974,18.2
12500,1.3
10304,4.6
1666,21.0
7579,12.0
5570,5.8
52,4.3
11009,8.3
6263,6.0
1445,6.8
10074,18.6
10420,19.6
1695,20.5
1574,9.0
11365,2.4
4405,4.4
1630,16.2
12901,14.0
1881,2.8
5074,8.9
5509,4.5
13551,7.7
10387,20.0
9040,14.6
10895,5.0
10638,2.7
186,19.6
5558,7.4
7185,18.8
14198,10.4
13459,15.4
6587,7.4
1234,13.4
10721,19.2
3915,17.0
446,1.6
844,5.0
5201,8.0
13501,14.3
14719,16.4
2440,11.7
3103,16.1
7692,4.0
4774,4.4
9718,19.4
6974,3.3
6094,17.6
9486,4.0
2153,11.4
5518,5.5
12678,11.4
5067,6.6
12950,15.3
11816,15.5
12779,6.3
776,-0.4
8417,6.4
14270,5.2
6324,11.3
4920,16.4
13357,16.9
9182,3.6
14575,7.7
15338,2.6
3136,16.8
14747,13.4
5462,3.9
3183,14.8
12739,6.2
7522,21.0
12179,7.9
3199,16.3
14212,4.0
1289,20.9
14606,6.9
14650,6.8
11410,10.1
7542,20.8
1879,3.6
13032,19.0
10237,9.1
5457,6.8
2148,6.8
4131,12.2
1036,14.6
8828,9.4
14626,3.6
4134,9.4
649,9.6
9275,14.4
6711,19.6
861,16.2
9095,9.1
191,17.4
8301,12.0
6026,15.9
1942,14.6
4331,10.4
13596,8.3
8775,2.8
7972,10.6
14532,12.9
14141,12.3
14958,7.5
2775,17.0
4145,13.1
13207,7.3
2617,1.2
2411,15.1
1094,6.9
6065,21.8
1546,6.2
4589,19.3
6034,24.0
10389,19.0
6953,9.2
3135,17.4
3856,25.6
14155,12.9
6419,20.8
3805,10.6
13380,18.1
10151,13.8
7431,12.6
6774,19.5
13485,12.8
464,7.1
1257,16.9
2259,6.8
5630,16.4
14866,16.6
6231,4.0
7382,8.1
10827,15.2
14378,14.8
1262,15.6
15019,7.2
7212,16.0
975,15.8
14430,23.4
5866,5.6
9133,1.6
6582,-1.7
2387,15.7
14928,6.5
5021,15.4
7129,18.2
12821,6.8
3882,16.6
6055,25.2
13951,10.7
14682,10.9
15131,13.6
3875,19.4
2789,14.3
9136,9.3
13643,19.7
1857,5.0
13309,14.3
4108,12.5
5213,8.6
8281,16.4
3255,2.0
7323,9.3
2690,11.4
7389,8.6
4627,20.6
11429,10.1
1319,18.8
11575,18.2
15161,20.0
5162,8.5
11129,16.2
10936,2.2
1135,7.4
4529,14.8
3505,19.4
4749,10.0
7086,10.0
9941,4.0
10722,19.8
15142,19.3
6336,9.2
11523,23.3
6982,11.0
13064,12.6
2505,4.4
2904,4.8
570,17.4
1448,5.2
3414,14.3
12363,5.4
12956,18.8
9290,23.2
12195,18.3
6837,16.8
3226,11.0
14952,8.1
4383,6.7
9229,6.4
7845,12.3
3539,18.3
10832,18.2
13760,16.8
2827,15.6
5780,11.0
4996,11.6
1338,13.7
3262,5.0
7876,15.9
11064,9.7
6838,14.2
5741,13.7
650,9.4
6039,18.9
2258,6.5
5395,12.2
13408,13.8
7082,13.9
14984,7.1
3521,15.0
11524,21.1
4478,6.2
5660,19.7
13359,15.3
67,7.8
14390,20.6
14319,10.7
7609,14.8
1258,14.7
12243,16.6
13074,17.9
991,17.0
3504,18.5
8305,16.6
919,20.8
165,11.8
10108,19.6
13111,4.9
9141,10.1
4594,18.8
12435,-1.2
2850,10.8
11152,18.8
15310,5.9
13506,11.0
4460,11.8
11438,13.6
6623,7.9
9306,15.8
12868,5.9
8490,9.4
9867,3.3
2735,24.0
5669,19.4
4988,18.3
13818,14.4
2378,16.0
12085,-0.6
4172,13.2
8092,3.8
12466,5.7
2103,11.4
3759,7.8
11955,16.4
1837,6.6
12313,16.3
12745,5.2
12517,6.7
5710,16.4
8799,5.3
4500,8.5
1093,6.8
10251,2.6
6718,11.0
11013,9.3
8960,22.6
160,15.0
203,15.8
6483,12.4
3940,10.9
15122,20.0
4933,17.6
11857,15.0
7647,7.5
1230,17.2
9166,12.8
3046,10.1
7957,11.0
2915,4.8
13942,9.6
4251,19.8
6111,11.3
6204,-1.5
2725,14.4
4290,17.3
4334,13.8
383,1.8
7485,15.9
4886,14.7
857,13.2
370,5.8
6539,5.6
2561,0.4
3801,16.8
5455,7.6
10397,18.0
12606,23.0
6859,10.9
12113,9.1
13322,16.6
14738,10.9
5944,12.1
615,16.8
2575,10.8
53,4.4
10933,2.6
3340,4.6
11616,6.0
9897,4.6
13915,4.2
10333,15.1
10286,7.8
14130,17.1
5876,5.0
10432,16.6
8995,21.1
1812,6.3
990,17.0
10631,8.5
12871,13.2
8411,2.8
2942,3.8
9480,9.6
3163,17.0
4678,6.6
2618,0.7
3612,2.2
8235,15.1
7871,20.1
12262,18.1
3792,18.6
9695,21.0
10365,13.6
10045,24.9
3439,13.1
1892,9.0
14797,17.8
14324,4.7
5255,13.2
13909,6.7
5167,4.0
6460,16.8
1505,0.6
10596,6.6
670,6.4
9471,10.0
14472,19.5
897,12.8
3306,6.2
8026,4.5
6239,3.3
2890,5.8
6003,12.7
7739,12.5
11684,5.3
14899,11.8
8397,7.4
2,-2.8
9961,6.2
13048,13.4
6079,18.6
531,16.1
14994,4.3
8181,17.7
13282,10.2
6476,11.8
13697,15.6
13007,16.5
8923,19.2
3406,9.4
5991,17.0
6328,8.9
10615,10.5
2565,5.2
2581,2.0
12525,13.8
8385,2.4
2607,-0.9
10726,15.4
14543,10.2
9447,10.4
2104,11.8
14279,4.0
10931,5.2
14049,25.5
4994,15.0
11467,16.4
5057,11.8
658,9.8
4434,6.0
14576,8.2
3816,21.6
6773,16.4
12973,17.7
9813,6.5
14475,22.9
7260,3.2
3904,15.3
10945,7.3
13670,18.0
9288,19.4
6811,20.0
11043,7.6
9359,18.8
3700,6.0
11702,9.9
1788,4.4
13033,17.6
6314,11.5
3645,11.0
1776,9.0
192,18.4
9012,17.8
10501,13.3
13202,5.2
14684,11.4
5388,12.2
10547,4.0
4951,17.8
2687,13.4
4390,7.5
4927,20.8
5552,11.4
11966,13.5
238,13.4
14234,10.2
10497,12.6
6901,8.3
11208,22.5
15204,20.1
9137,8.5
11085,12.7
8640,19.2
5097,9.0
11082,9.2
11437,14.9
10575,3.4
3552,16.0
15296,12.6
3360,8.4
8328,15.4
5628,11.5
7751,9.5
5783,9.8
4507,8.2
14463,24.2
146,11.3
11300,9.4
2294,9.2
7178,14.8
9928,8.9
14637,3.6
11017,7.6
14550,6.1
12735,6.1
8690,7.9
7081,13.2
4733,9.4
8912,15.2
4384,7.4
10513,15.0
14080,19.5
11843,16.1
4545,16.2
596,15.9
13960,7.9
10783,17.0
5164,4.7
14040,18.8
1647,21.8
6815,17.6
2700,12.6
1700,17.6
2773,15.4
6968,4.4
8143,6.2
6219,8.4
86,4.8
12573,14.3
12541,12.1
15209,20.4
2594,-1.0
10654,6.0
1029,6.3
136,11.8
6972,1.8
11460,12.8
7024,9.6
2854,9.7
1200,9.6
6121,14.2
9763,12.4
8758,12.0
11807,16.3
6296,4.0
3927,14.2
10105,19.0
13560,2.2
8468,7.8
3606,3.4
13691,16.6
2330,13.2
2187,2.2
195,18.3
5059,11.3
802,9.8
2668,7.8
241,18.8
2068,21.8
14116,18.2
13436,11.2
644,12.2
9116,4.0
5103,2.6
1637,18.3
7552,21.3
8312,15.2
3074,13.7
9014,18.0
7296,6.4
3278,3.6
8003,12.1
10327,13.4
4970,19.0
10904,9.9
8326,16.3
6915,9.2
10710,11.7
7829,17.4
62,7.4
12131,7.5
12186,11.1
14281,2.5
11209,16.8
11100,14.4
679,5.3
2041,19.4
8933,20.9
5307,13.5
11384,4.7
3641,6.2
12663,18.8
12491,2.2
3258,3.8
1873,3.2
4744,3.6
9909,8.1
2912,2.2
4027,9.8
5488,8.0
13256,10.1
8024,8.4
7786,12.3
14209,5.5
6864,16.2
489,10.4
8685,12.6
690,12.2
602,14.8
10103,15.4
1014,9.2
869,14.5
1993,17.4
7610,11.8
5283,16.4
4370,2.8
11597,13.8
1361,12.9
10731,9.6
1526,6.4
12792,8.7
1629,16.0
1551,4.8
10962,-0.6
14867,18.2
1337,17.2
3901,18.4
5041,9.0
8252,17.7
10442,20.5
11198,15.0
5039,6.8
2346,17.8
14263,3.4
5485,2.0
13620,7.1
5694,23.0
5119,10.3
5166,4.0
1134,5.4
8342,8.0
10643,6.4
10278,10.2
10451,16.6
4017,3.8
10409,17.4
14917,10.1
2424,17.6
4138,17.6
859,12.6
2962,7.6
8089,6.0
12460,1.2
13530,1.7
13139,10.7
13021,15.6
1364,14.4
13572,5.4
1779,2.3
10639,2.7
2101,11.1
1818,11.4
369,4.8
4937,16.1
5285,14.8
8367,7.2
12429,4.1
7071,16.4
2093,11.0
7817,10.9
1920,5.0
82,5.0
7331,6.6
7304,9.6
816,9.7
11881,15.7
4396,1.3
8475,10.4
6124,18.2
4120,8.4
12591,15.6
13621,6.2
1813,7.7
1271,15.4
8751,5.1
2994,2.2
11676,-4.1
6409,19.6
11882,17.6
2642,9.6
9280,17.5
10645,8.6
2305,6.7
11169,17.2
12854,9.4
4195,20.4
12814,5.3
3849,20.2
15110,11.3
12872,13.3
14693,9.2
3554,13.5
2195,1.4
2600,0.3
6163,10.7
1518,6.1
10790,16.4
11647,6.3
6309,9.6
5755,6.5
5633,10.8
8399,1.4
14293,6.0
7162,22.7
11562,15.3
11269,8.1
1988,15.3
9533,7.3
7737,12.4
517,13.5
6160,13.0
14551,8.7
13947,12.8
12372,7.1
11086,12.4
9607,10.5
4456,9.6
2761,15.0
6481,16.2
5911,4.5
13867,5.8
6547,6.3
4855,10.0
7644,6.8
13607,11.4
14864,18.9
6358,16.7
9741,19.0
2438,13.4
3765,10.2
6432,18.4
8643,17.2
7846,14.0
10918,4.3
9665,23.2
13781,16.5
6340,7.4
4821,7.0
18,0.8
3560,9.5
3951,12.8
49,0.5
15188,21.7
887,14.5
6261,0.6
7236,10.6
6989,8.8
6043,23.0
8708,10.4
3168,15.8
2949,3.1
1424,7.9
139,11.2
10116,18.5
10570,6.2
3197,15.8
5131,5.8
112,11.0
8160,8.4
13320,17.6
4559,14.4
4595,19.0
4690,6.6
7951,12.6
13979,11.1
3277,7.0
4068,12.6
4408,2.4
10865,13.6
13175,6.1
9729,19.7
451,9.0
7262,4.8
3731,7.4
7256,7.6
13748,21.0
4986,16.5
3663,4.0
2763,19.6
8850,11.4
11278,11.5
1855,4.8
999,14.0
389,3.1
6426,20.9
1476,10.2
2240,0.9
14520,15.6
14035,15.1
8112,4.0
992,14.8
7032,11.8
4997,12.4
3922,16.6
2972,0.8
6871,9.6
11560,17.3
4769,0.5
1293,16.6
14379,16.6
4173,11.8
2535,5.2
14023,19.4
1907,6.5
12714,15.6
14574,6.2
8560,13.8
6033,22.0
7619,9.0
1151,1.2
1567,9.6
3171,15.4
9689,20.8
7106,15.2
4160,14.3
4287,11.3
2230,3.2
11358,9.1
174,13.8
1903,4.1
9291,19.4
8752,3.6
15128,18.9
3408,12.8
1538,12.0
2292,8.4
9523,4.4
1363,15.0
4357,2.4
5260,13.4
11444,8.9
11633,7.0
680,5.5
12462,4.7
3664,5.1
1661,18.6
508,10.0
166,14.6
12705,10.3
9198,5.9
12794,6.8
7365,13.1
1914,6.8
7263,3.0
14791,17.9
14961,6.4
7361,6.8
1104,-2.6
12013,10.6
9944,9.4
5310,18.8
11567,16.1
5754,11.0
152,16.4
12167,10.5
5679,20.4
14028,17.2
3551,13.0
3722,9.2
11293,6.4
14483,16.4
4538,10.6
11413,6.1
10014,15.3
8463,7.6
1991,19.3
13525,5.2
8501,8.4
5141,8.3
3811,12.2
14790,19.9
3450,15.0
4591,19.4
7352,7.0
205,18.9
9327,19.5
6680,8.8
2749,16.8
8497,8.6
1849,2.0
13925,8.0
10180,13.4
3240,8.3
12163,8.6
3109,20.8
10179,12.8
5934,14.2
12552,9.8
5810,9.8
8575,15.7
5634,11.3
4307,14.9
3156,17.3
6534,3.1
15183,18.6
15125,17.8
12711,14.9
8891,11.4
3832,15.4
13374,19.4
4776,5.2
7997,5.8
4276,15.4
14959,6.7
10883,10.4
14731,12.9
278,13.2
6771,18.6
7415,12.0
3252,4.0
10951,6.6
10672,7.0
14885,9.7
289,12.6
3075,14.8
11078,15.0
9582,9.3
10842,15.0
270,12.5
4570,21.2
13477,7.9
9583,10.4
6696,17.6
4316,11.4
3180,16.1
1422,10.0
8275,17.2
9065,6.4
12594,16.0
4557,14.5
7812,13.2
6297,5.1
14024,20.5
11222,16.7
14875,16.8
1132,9.6
10642,4.0
10521,8.8
6242,2.0
11624,13.4
14386,17.9
7423,12.0
11158,17.3
10152,16.0
11037,8.2
12544,16.4
5520,4.6
9408,14.8
13360,15.7
11487,16.7
9256,9.5
3786,13.8
11401,11.6
8345,10.1
2161,11.2
3008,6.5
1105,-3.6
11305,3.7
692,13.9
12006,9.3
4956,17.3
8307,17.2
4369,1.6
2765,19.0
3929,15.3
13845,6.2
15074,15.9
7778,9.0
11073,11.2
628,17.4
2451,17.8
10943,5.5
3824,18.7
13788,12.6
15280,13.7
3743,11.4
2176,4.0
6689,9.4
8858,8.4
3318,6.4
13492,9.4
9653,15.0
7432,12.6
2787,15.4
1196,5.4
1676,17.1
3947,15.4
7618,9.5
4444,7.8
5722,16.0
11946,17.2
10695,7.4
13010,16.4
2369,14.6
4967,20.9
2217,4.0
8148,10.3
10410,16.0
3326,4.4
11376,4.8
3583,13.6
15004,10.0
15075,16.4
3619,5.6
6217,9.7
2468,16.4
8277,17.9
12986,21.7
5973,10.5
3667,8.4
5158,2.5
7594,11.2
6976,7.1
10211,6.5
3423,16.2
10717,18.0
8199,16.6
2409,14.2
3212,13.5
13137,7.0
5366,15.5
11402,9.8
6593,4.8
2895,13.0
13433,11.1
14149,16.4
3642,7.8
13362,19.2
11289,7.5
12870,8.7
9475,5.4
10193,12.4
13220,9.7
9061,8.8
14868,18.0
13768,15.4
8548,12.8
15205,20.6
5451,11.0
7160,21.2
10685,12.4
7866,13.6
2743,17.4
15234,22.6
10082,19.2
9797,15.8
4958,19.6
14053,19.0
10572,2.6
6474,12.9
7888,20.4
8811,1.5
492,7.2
12252,16.9
1116,6.3
5637,14.6
13484,12.7
15147,19.0
11351,5.1
13895,4.8
13215,9.7
6589,-0.4
13932,12.3
7557,18.2
10692,7.0
12268,17.9
5241,12.5
14197,7.7
2783,17.2
11275,11.8
10661,6.5
1696,19.2
5685,20.2
2295,9.9
5939,14.8
7763,8.6
10244,10.8
9968,10.4
3313,5.4
4781,4.6
8350,7.6
11416,9.0
9784,14.4
9915,2.2
7605,13.1
215,17.9
6707,12.4
12634,19.4
8682,12.0
14026,19.8
3483,16.6
7006,8.7
5102,3.8
6599,5.8
3764,7.5
14649,8.7
6410,20.6
11609,10.7
25,0.8
10601,8.4
7659,1.2
13383,19.7
9744,20.2
14136,13.0
13230,6.6
6683,7.8
9171,4.7
10847,15.1
10039,15.5
12615,24.1
8584,14.5
14003,12.1
13188,5.0
11759,9.5
14812,22.1
12700,15.5
1102,-1.4
3276,10.2
5345,20.2
14034,14.8
13940,8.3
13511,11.5
8386,3.2
8835,10.2
13878,1.8
15330,9.5
2207,-5.2
4552,13.4
4402,5.8
7395,14.5
3718,8.4
972,18.2
4579,17.6
6516,16.0
719,4.2
6155,8.6
14488,18.1
2803,12.8
2566,7.0
4025,7.1
6198,6.6
8224,18.6
13566,9.0
4063,6.2
9889,3.1
2792,15.2
2222,8.0
5818,8.2
3866,16.7
11089,12.4
13298,12.6
13959,8.2
11654,-1.6
3227,5.8
4214,20.8
3923,14.2
10469,15.8
11441,14.5
1401,15.0
8931,19.3
7703,6.0
4979,18.3
3253,1.2
13250,11.4
2661,8.4
2158,11.4
8578,15.2
8088,7.8
674,3.9
11659,-0.7
7011,7.6
11255,14.6
10197,10.6
3841,20.2
1815,7.7
12770,7.9
15097,11.6
2100,10.6
13533,1.2
6708,12.8
1673,17.1
10293,8.6
4213,22.0
11558,16.3
11149,18.1
1548,5.3
15284,6.2
8547,11.8
5184,9.7
1461,6.8
14414,21.0
3220,8.2
12940,15.8
14066,25.4
7170,18.0
7430,13.2
14642,2.9
1751,12.9
3976,9.4
8353,4.0
1772,13.5
9388,15.4
10070,23.2
10860,15.7
2016,18.4
2005,13.8
3893,14.9
3237,7.4
4424,-1.7
10270,7.6
8588,17.2
10980,5.8
2257,5.9
4072,11.6
5574,7.0
9083,12.0
14597,7.8
5355,19.2
8418,4.8
6093,16.8
7935,17.9
12421,8.6
1519,5.4
14284,3.0
1378,11.0
5672,20.4
9215,4.5
2587,3.2
14986,10.6
5621,13.3
12100,8.7
11049,12.0
12632,21.8
5842,7.5
7122,14.0
5832,3.4
9821,2.6
4888,19.2
5904,4.2
522,15.5
8043,4.8
3607,6.8
9120,5.4
234,12.4
3796,22.8
6318,12.4
7094,14.0
10202,9.3
1948,11.6
6361,14.0
14435,19.1
12036,5.8
6091,15.8
10863,12.8
13955,8.1
2224,9.7
9298,20.0
