,sunshine,global_radiation,cloud_cover
12560,-0.6304193066891834,0.18257099956834452,0.35157646255091085
8692,0.8591653976384023,-0.12143574905648218,-0.61441158978859
8917,-0.7048985419055627,0.1600519811516907,0.8345704887206613
9081,-0.03458542495814907,-0.7069302278894817,-0.13141756361883955
5852,-1.077294717987459,-1.1798296146392122,0.8345704887206613
9084,-0.10906466017452843,-0.7519682647227893,0.8345704887206613
10069,0.4122899863401266,1.0045151717762093,-0.61441158978859
15260,0.4371163980789196,-0.08765722143150143,0.8345704887206613
8051,-0.009759013219356063,-0.8195253199727509,-0.61441158978859
3187,0.13919945721340263,0.024937870651767717,-0.13141756361883955
6867,-1.077294717987459,-1.0221964857226353,1.3175645148904118
14801,0.8839918093771955,1.421117012484305,0.8345704887206613
820,-1.0276418945098729,-0.6393731726395202,1.3175645148904118
1643,0.46194280981771285,1.173407809901113,0.35157646255091085
8229,0.21367869242978188,0.9482176257345747,0.35157646255091085
14949,-1.0524683062486662,-1.1685701054308852,0.8345704887206613
2631,0.3129843393849541,0.12627345352670993,-1.0974056159583405
107,1.6287841615409884,1.3985979940676512,-1.0974056159583405
10569,-1.0276418945098729,-1.1573105962225583,0.35157646255091085
367,-1.077294717987459,-1.191089123847539,1.3175645148904118
12821,0.13919945721340263,-0.5830756265978857,0.35157646255091085
416,-1.077294717987459,-1.0221964857226353,1.3175645148904118
2420,1.1819087502427124,1.2409648651510745,-1.0974056159583405
729,-1.077294717987459,-1.191089123847539,0.8345704887206613
13247,1.330867220675471,1.0833317362344976,-2.063393668297841
15023,-0.03458542495814907,-0.34662593322302043,0.8345704887206613
12405,-1.0028154827710798,-1.1573105962225583,0.35157646255091085
12406,-1.077294717987459,-1.202348633055866,1.3175645148904118
4128,0.6853805154668505,0.903179588901267,0.35157646255091085
6057,2.0260067493616774,1.9165354176506895,-1.0974056159583405
13266,1.6536105732797814,1.578750141400882,-1.5803996421280908
2388,0.5860748685116783,1.1959268283177669,0.35157646255091085
5723,2.001180337622885,1.2634838835677282,-2.063393668297841
9668,2.1749652197944367,2.265580203108824,0.35157646255091085
4702,0.18885228069098867,-0.6844112094728279,-0.13141756361883955
8642,-0.6304193066891834,-0.12143574905648218,0.35157646255091085
5351,-0.10906466017452843,0.3289446192765944,-0.13141756361883955
11944,1.3805200441530574,0.7568059691930171,-2.063393668297841
510,-0.9035098358159074,-0.11017623984815525,0.8345704887206613
700,-0.7793777771219419,-1.055975013347616,-0.13141756361883955
10067,1.8770482789289193,1.9277949268590164,-2.063393668297841
11396,0.6853805154668505,0.28390658244328676,-1.5803996421280908
2628,-1.077294717987459,-0.8645633568060586,0.35157646255091085
4069,0.6357276919892645,-0.2340308411397513,-0.13141756361883955
1277,-1.0276418945098729,-0.27906887797305896,1.3175645148904118
14571,-1.077294717987459,-1.1573105962225583,1.3175645148904118
2030,1.306040808936678,1.601269159817536,-1.0974056159583405
10703,-1.0276418945098729,-0.4704805345146165,0.35157646255091085
39,-1.077294717987459,-1.0897535409725967,1.3175645148904118
1891,-0.8786834240771144,-0.6956707186811548,0.8345704887206613
10936,-0.7297249536443557,-1.055975013347616,-0.61441158978859
11912,-0.258023130607287,0.35146363769324823,0.35157646255091085
10374,-1.077294717987459,-0.4254424976813089,1.3175645148904118
12423,-1.077294717987459,-1.191089123847539,0.8345704887206613
3482,-0.7297249536443557,0.10375443511005612,0.35157646255091085
9809,0.6109012802504713,-0.5042590621395973,-1.0974056159583405
2980,-0.4318080127788386,-0.5605566081812319,0.8345704887206613
12095,-1.077294717987459,-1.067234522555943,0.8345704887206613
4755,-1.077294717987459,-1.191089123847539,1.3175645148904118
1303,0.03989381025823017,0.7342869507763633,-0.13141756361883955
381,0.4867692215565058,-0.6956707186811548,-0.61441158978859
14121,-1.0276418945098729,-0.5605566081812319,1.3175645148904118
7816,-1.077294717987459,-0.4254424976813089,1.3175645148904118
346,-0.33250236582366627,-0.9658989396810007,-0.13141756361883955
7719,0.21367869242978188,-0.41418298847298196,-0.13141756361883955
11216,0.16402586895219565,0.13753296273503687,-0.13141756361883955
9972,-1.0524683062486662,-0.5267780805562511,0.8345704887206613
474,1.032950279809954,1.1058507546511516,-0.61441158978859
