,mean_temp
5096,7.5
175,14.0
14618,3.9
2208,-3.6
3609,9.8
12004,13.4
13274,11.5
3787,14.6
14370,17.7
10846,17.0
6458,16.0
2225,8.4
3049,12.1
296,10.8
1126,8.3
9773,13.4
14610,7.8
15072,12.3
2441,12.8
13185,2.6
7624,7.2
1322,17.8
1603,11.4
4210,21.7
11932,20.0
13218,8.4
9647,14.3
4065,8.0
6904,9.2
1294,18.4
5007,15.0
6069,20.0
6386,18.9
14352,17.2
10862,14.4
7377,8.2
4071,11.8
1507,1.8
12152,9.9
1559,6.6
9112,10.0
5577,5.2
11633,7.0
9934,3.8
12489,1.4
9148,3.8
1836,10.0
5611,14.8
7612,11.4
8545,13.3
5335,16.5
1354,19.4
14774,15.9
4141,19.1
9240,7.8
9457,9.6
13546,9.0
4844,6.8
4723,1.6
6260,0.5
13753,21.2
6906,11.0
3280,7.8
4032,8.8
6720,15.0
1235,14.2
8660,15.5
12502,0.6
10806,20.0
13683,14.8
10336,12.8
2251,6.8
1025,6.6
11933,19.4
7640,7.5
6649,12.6
14632,1.6
8323,16.8
13252,14.0
3397,13.3
313,3.6
636,13.3
6149,7.5
8776,0.9
15018,8.0
9796,17.2
12721,9.0
7249,9.3
10911,12.6
11899,18.6
1152,4.8
2970,1.9
8675,16.9
2584,2.2
10172,6.6
3885,20.8
14747,13.4
11825,16.6
8807,6.0
4771,-1.3
14059,15.4
12549,10.5
6697,18.1
7268,6.0
8077,10.0
11508,18.8
15164,16.8
11974,12.4
7131,16.4
6058,26.1
1840,3.0
13957,13.8
1564,7.2
3673,6.6
10398,17.2
13289,12.9
4698,5.2
15304,10.4
3320,5.6
5192,7.0
2272,5.7
14422,20.4
6157,10.6
4254,22.3
4773,3.6
6575,-2.8
14274,4.4
4709,8.6
847,7.0
13554,6.1
5544,10.3
5526,4.8
838,7.4
5461,3.4
8768,6.4
8747,4.9
7800,15.4
4597,20.1
5916,7.2
1417,10.0
5785,12.1
8283,14.0
3848,19.8
604,17.8
9581,11.0
13739,20.2
2078,17.4
9940,4.3
2311,11.7
9282,15.3
4343,3.6
1471,8.8
13541,6.8
1982,12.5
8724,9.4
4466,7.4
199,15.8
6676,7.4
485,9.2
6975,5.2
3270,6.0
4724,2.0
5728,14.9
2823,13.2
4551,11.3
9960,6.3
5336,16.0
3245,7.7
4453,10.8
10452,17.2
5817,8.1
8450,8.4
3749,7.4
2202,0.1
11335,1.1
12510,4.1
2794,14.6
7598,11.5
14838,19.6
10579,3.9
524,14.0
10740,15.0
14205,14.1
947,22.8
11826,13.7
9019,14.5
12139,12.1
1280,14.2
10256,7.6
122,4.6
4366,0.4
5885,9.4
7402,10.4
11868,15.0
8812,2.5
2302,5.6
13856,11.2
11510,19.4
12959,16.4
5820,9.6
10550,7.6
1005,14.0
3460,17.4
7289,8.7
14304,-2.4
13795,14.5
3055,10.0
13640,15.8
3566,12.7
14581,12.2
2132,14.2
501,14.2
13592,6.7
9856,3.6
3185,18.6
6153,4.8
8063,2.8
229,15.4
9088,13.4
4001,9.4
13387,16.6
14026,19.8
10741,16.4
9415,11.4
3007,9.4
12653,21.7
4587,16.1
4221,18.8
4305,17.8
9395,13.3
7924,21.6
2750,17.6
9202,3.6
595,18.1
7210,16.6
4376,6.6
2944,6.2
10567,9.4
10439,17.9
2718,12.6
3362,8.2
11446,7.4
8661,15.2
5824,13.1
8993,19.4
15173,22.8
5230,14.8
12703,11.7
6746,15.4
4161,14.6
13079,12.9
11793,13.5
6878,6.0
8810,1.6
12620,22.2
5322,19.8
5561,10.4
10306,4.2
12273,19.2
13482,10.8
13598,11.2
11305,3.7
14847,24.9
11030,10.0
14351,14.5
4867,8.2
9281,15.2
12988,22.9
1017,6.8
8251,17.1
8005,11.3
9853,8.0
1928,7.2
13288,10.0
350,5.7
6703,10.0
8794,5.8
223,20.6
6030,18.8
14345,8.8
13328,19.6
11515,20.4
9386,15.2
2500,10.9
8845,7.4
9876,8.3
564,15.8
1582,9.2
5545,11.5
2175,5.3
10155,15.6
9319,17.6
15311,4.5
3933,12.0
12223,15.0
7356,8.7
2707,11.2
15152,25.3
9923,2.5
5211,10.2
14920,8.4
9423,9.8
12205,17.1
3535,16.9
14400,15.4
11047,11.1
2397,22.4
6657,7.4
3739,13.4
11976,11.4
821,8.2
2063,20.0
13069,12.1
13758,19.0
81,3.1
5419,8.2
10118,18.7
14222,1.3
10134,15.6
2697,11.3
831,16.1
4574,22.2
3826,18.6
5924,6.8
15054,8.1
1397,11.6
10490,17.8
2833,14.8
10779,17.0
14273,11.8
14630,2.1
14096,17.7
13578,2.9
7530,18.8
48,-0.6
9368,17.4
12353,5.6
9652,15.2
6512,7.4
11702,9.9
7677,7.4
11505,22.3
6357,10.9
4095,12.8
2689,11.6
1189,11.6
11031,9.0
4845,8.2
5210,7.0
3990,4.2
2373,18.2
13198,6.4
5676,19.5
9878,7.9
2758,17.4
14116,18.2
6607,5.7
9975,12.1
12263,15.0
2488,10.6
2579,7.0
9003,18.8
12417,8.2
3880,20.2
10137,13.2
9059,6.3
7753,10.9
4934,15.6
14316,8.2
14092,17.4
13548,8.8
2209,-3.0
5235,10.8
3945,14.0
12093,0.3
9922,1.3
2164,9.0
2886,8.4
8205,16.6
11075,7.5
15245,12.6
516,10.2
11940,20.0
7516,24.2
5666,17.2
172,15.2
639,12.3
14870,13.9
9144,5.6
13294,14.5
7224,12.8
8049,4.5
5065,3.8
1143,2.8
11021,4.1
7435,15.2
11805,11.5
14883,17.4
12449,8.4
1832,5.4
14698,11.9
9543,3.5
3686,5.7
6227,5.8
5700,17.3
11611,10.0
13892,3.5
4537,9.4
3515,17.8
9895,
834,11.4
2486,10.8
11448,11.4
8741,5.1
12581,15.8
9123,7.6
13539,9.0
9531,8.2
5467,5.8
4915,17.6
65,5.6
11206,16.8
7855,16.8
10418,17.0
2024,16.8
1872,0.0
354,2.8
5360,12.4
1767,13.0
12679,13.5
9612,11.4
6405,19.0
4762,5.3
1164,7.0
12422,9.7
13008,17.3
3395,14.2
8483,7.5
7814,12.9
4568,22.4
10662,
3127,14.2
10877,15.1
6946,6.8
309,10.8
7541,19.9
13871,7.3
14411,17.2
10875,14.4
8735,10.0
4354,6.2
8900,10.6
10175,7.0
8401,-0.8
3587,15.0
13268,10.0
2583,0.3
7762,10.4
2770,18.8
4812,8.0
11034,10.2
10438,15.8
5087,3.0
324,3.0
5171,3.1
5648,17.0
6743,16.6
11156,17.5
3209,13.1
9522,2.6
3905,16.6
13463,14.5
1292,14.6
5638,10.8
14764,13.8
8701,9.3
13698,15.9
2379,16.2
10747,16.1
14933,4.2
3634,5.5
4169,18.0
8889,14.7
6658,8.6
13048,13.4
15051,9.0
3428,12.4
4421,-4.2
1101,0.9
10021,20.4
8231,15.1
14637,3.6
3250,6.6
4409,2.6
4140,20.0
3557,16.3
709,6.8
118,8.0
2022,15.0
4598,19.2
7627,5.2
14504,21.3
6130,16.8
7636,10.0
6952,10.1
13300,12.1
2374,18.3
14780,16.4
10999,2.9
13256,10.1
5227,12.2
10892,8.4
6606,5.2
4681,10.0
10858,14.6
10254,7.0
5003,13.4
7918,15.6
7836,17.6
2857,14.0
4273,16.4
5739,11.6
12892,8.7
10711,9.1
14057,17.9
5470,4.4
5816,10.6
1158,7.2
11210,15.0
14906,10.4
87,4.8
8061,6.2
3382,7.0
10159,12.4
10120,18.6
403,7.6
14935,6.8
3350,2.4
12774,8.7
7944,13.2
10799,21.6
6378,17.2
2241,-1.2
9187,0.8
10926,3.5
6552,4.1
7908,19.0
10066,22.8
6310,11.3
1027,8.2
14889,13.6
3803,10.4
5517,4.3
2436,14.0
4689,9.2
14320,0.5
5298,21.7
1278,18.0
8349,4.6
14802,21.3
6856,16.6
2042,17.0
13036,16.3
6654,8.6
6074,23.8
5157,4.5
1425,5.4
5027,12.4
5281,17.0
11317,5.7
1502,0.6
14946,5.2
13143,4.4
12564,12.9
9902,2.4
13167,1.9
6064,18.7
678,5.2
6673,12.4
5851,5.8
7194,10.8
10655,5.2
5265,16.3
7900,16.6
8658,16.3
9541,4.8
5053,8.1
5215,9.3
1850,1.9
6522,7.9
1070,5.2
11737,4.6
6784,21.0
7748,7.5
2480,12.1
12753,5.3
3392,10.0
1099,10.7
5484,3.7
12100,8.7
9314,15.6
11876,16.3
418,5.4
9690,22.1
5819,8.6
9079,10.6
1947,12.5
10931,5.2
3336,8.8
2299,12.6
13473,4.0
9377,19.8
15005,10.7
208,21.9
8486,7.2
3682,3.4
8922,15.6
8419,6.4
14907,13.2
528,17.2
5329,16.7
779,2.2
722,10.8
7770,8.0
9734,14.8
7313,3.0
1860,8.1
13017,16.5
14671,10.8
13898,2.0
13932,12.3
1992,17.1
2332,14.2
9969,10.3
6339,8.0
10143,16.9
12213,15.2
6117,15.8
3459,18.5
9965,10.8
6567,1.0
11533,17.7
8496,9.5
13998,10.9
9551,1.7
5492,7.3
8868,12.0
4518,10.5
13872,8.2
8394,5.1
5138,3.8
6755,14.1
14237,9.3
12782,6.4
257,11.7
14966,8.1
11572,16.3
13222,6.1
12240,17.0
6931,9.9
14701,6.6
13556,3.7
3625,6.3
702,3.0
3189,11.0
503,15.3
12169,11.2
14147,16.6
5441,1.4
2556,0.0
848,4.9
2248,6.2
5616,10.6
8925,15.4
372,3.8
14700,9.2
5317,20.2
10870,12.0
5487,4.2
5303,16.8
4052,6.8
3937,15.6
6252,4.3
15179,20.0
14570,2.6
12515,4.6
10976,5.8
4076,8.3
997,15.4
4332,9.8
13453,9.7
1176,8.2
14864,18.9
551,14.6
4840,6.9
13246,12.3
4372,7.9
3497,14.6
8287,12.3
13220,9.7
14249,7.2
1407,12.7
12766,7.7
12897,13.8
5176,3.1
5829,6.4
6062,19.1
15176,16.6
10192,11.9
6775,18.8
3588,12.2
11731,6.7
10505,14.0
693,14.2
2533,6.4
5011,15.2
3443,11.6
982,17.8
8270,20.4
5943,12.0
14457,19.9
4222,17.6
91,4.4
5652,17.0
2266,2.2
14429,20.4
8297,13.1
9735,17.2
9798,14.4
261,17.4
14247,8.2
3337,7.8
8523,11.2
5497,5.5
10018,15.5
4016,4.4
3626,6.7
9383,20.2
445,1.1
6752,12.7
5111,0.4
5965,16.8
12839,9.4
3555,17.2
2194,2.0
8337,11.2
7338,7.0
13114,9.7
3367,11.0
11863,17.6
2867,9.0
2526,9.9
10187,8.4
8816,4.6
8489,10.8
11820,12.7
1168,7.6
4144,13.4
5149,1.9
84,6.2
3149,20.9
14746,11.6
880,15.3
6747,14.8
11147,15.1
6535,2.2
7572,16.8
14663,11.5
9267,17.4
1467,6.2
11192,21.7
5641,14.1
6537,4.8
14961,6.4
452,10.1
4326,6.8
4044,5.8
11934,17.3
4137,17.0
3039,15.4
9307,15.5
13585,6.2
8614,17.8
5825,11.9
8158,11.8
10483,17.5
579,19.6
5236,10.6
6571,0.2
10734,15.6
7174,14.2
7467,14.4
11902,23.7
8257,15.0
11283,10.6
5587,8.6
12053,12.2
2467,19.3
4157,13.0
6349,10.4
12209,11.6
11037,8.2
413,7.6
402,6.7
4428,3.6
2084,15.2
3057,9.3
13351,18.8
11461,14.5
7060,9.2
164,14.4
13244,9.6
12083,0.6
14693,9.2
4302,16.0
9967,11.4
11442,11.6
3317,5.4
12286,19.1
7865,14.9
7582,8.8
13173,3.9
3934,11.0
6851,15.4
1847,3.2
12101,9.7
1334,15.0
11765,5.5
13538,11.6
13981,11.4
12378,10.8
753,10.2
3064,9.8
13303,16.1
6997,8.8
7536,15.4
9463,6.8
706,1.2
3491,18.7
9800,14.3
13880,7.5
4573,18.8
11884,17.3
7631,7.4
12159,6.4
7706,9.6
7054,13.3
5580,7.3
14767,15.2
6840,15.6
3151,19.8
14705,8.9
6523,5.3
14364,8.0
3799,13.3
4022,6.6
15038,4.2
15026,7.3
1074,-1.9
15277,11.1
10624,3.0
3438,13.9
9562,3.0
13729,21.5
11875,17.4
2429,14.3
246,16.1
3815,21.8
8583,14.8
3632,9.5
10223,7.7
2262,5.0
2246,7.7
835,12.2
5064,6.6
6202,0.7
432,5.6
13870,6.7
1173,5.4
8574,15.7
6437,20.7
8664,16.1
4656,13.8
8856,7.8
7925,20.0
5289,15.8
3757,8.4
12528,8.4
10110,21.8
250,17.9
8030,1.8
7952,9.0
7897,19.4
15015,7.5
7334,4.2
9082,10.0
2793,14.0
8253,20.2
12165,9.8
7795,14.0
13599,9.8
3407,12.2
2729,15.0
15192,21.2
9157,3.8
433,6.4
9004,20.0
7422,13.0
7592,13.0
11591,10.7
13961,8.5
11753,5.4
14908,14.6
8759,10.8
12638,18.9
11432,10.1
5629,13.9
4002,9.9
8916,22.4
4753,11.2
1332,14.5
10084,16.9
8047,5.8
8336,13.2
4196,15.4
1443,5.8
3681,2.9
8128,10.3
4310,14.7
7448,15.4
4899,17.8
8470,10.6
3985,4.4
14925,6.1
13649,11.3
12092,0.3
11089,12.4
2569,7.2
11767,9.2
4277,13.2
3666,7.0
8825,9.0
15196,25.6
2446,19.2
6821,18.6
14964,7.5
6520,10.2
5802,14.9
3657,6.2
11752,5.1
12370,11.4
3172,14.4
1223,8.2
7272,4.5
3639,7.0
4166,16.3
544,14.5
1204,9.1
8410,4.9
9020,16.8
13984,12.3
7242,9.2
2637,8.4
14858,14.1
14368,14.1
14181,11.3
12532,14.4
6758,13.8
13385,15.1
14122,14.6
877,12.2
12435,-1.2
196,17.8
14954,6.0
3383,9.2
4379,7.5
10565,11.3
10973,6.6
2997,8.2
3908,16.6
2571,6.0
7688,5.4
1755,8.0
6496,15.7
13243,9.4
14390,20.6
14697,10.2
5721,15.8
6443,17.5
14470,19.9
4969,21.6
6964,3.5
6814,16.0
6479,16.7
4711,7.8
4163,12.2
8091,1.9
8576,14.8
11501,21.9
12681,14.0
2682,11.3
13128,8.0
2508,1.3
15010,
1510,2.3
4314,12.6
9664,21.9
10432,16.6
5356,14.2
6639,8.2
5972,11.1
1244,16.0
3734,6.0
9068,6.8
13537,10.6
4121,5.8
7787,11.4
13092,7.7
4995,13.0
11100,14.4
8518,12.0
1876,2.8
7907,20.4
15300,11.1
5262,14.3
254,13.6
8364,11.8
4511,8.4
9479,5.9
5159,4.6
12655,18.8
8126,12.5
759,7.0
5481,6.1
654,10.1
5297,21.0
9604,11.5
5812,8.0
5288,16.0
2892,11.2
13715,26.8
3401,6.6
7626,3.7
5636,17.0
1420,10.4
3044,7.2
2830,14.0
10369,17.7
328,7.6
10414,16.9
253,16.8
13846,7.4
7318,6.7
6159,13.1
5323,18.8
14620,5.3
14576,8.2
4377,8.2
6022,21.6
5092,4.2
9470,8.2
5377,16.1
3019,10.2
3029,12.1
11895,17.8
2636,6.2
13485,12.8
9756,11.3
1131,8.0
3018,9.6
2945,5.2
3659,9.8
10834,22.3
15337,1.1
12072,7.7
12296,12.4
2663,7.4
14054,20.6
5378,15.0
8559,14.0
1362,11.8
7180,16.1
13734,18.2
5533,3.2
3481,16.0
14782,16.8
6255,6.6
14263,3.4
8951,15.6
13005,18.8
5112,-1.0
5940,13.4
14763,16.3
12231,20.4
11324,1.3
2880,6.1
5839,9.8
3381,8.4
12843,5.4
1302,18.0
14538,13.7
7442,13.7
4957,16.2
4836,8.0
10896,5.6
13039,16.8
9780,18.6
10397,18.0
5720,16.0
3879,20.1
9844,6.2
942,17.0
12840,7.4
3235,8.6
15290,10.0
3257,5.2
11587,17.1
11334,1.1
176,15.2
435,6.6
13388,16.0
7049,10.9
308,10.0
11619,7.0
1565,10.0
3964,11.4
6727,17.4
2135,7.5
15199,28.6
14657,9.4
8846,7.1
8866,4.6
12544,16.4
7393,11.4
2276,5.0
7072,18.0
9458,11.0
2623,4.4
9854,8.3
14049,25.5
231,17.4
8222,22.2
737,2.9
14753,16.7
8677,12.8
9412,11.5
8971,18.4
5705,16.4
8683,13.8
5935,12.4
6495,15.6
755,5.6
8416,4.4
14399,17.4
8119,5.8
11586,15.9
6200,6.1
9774,13.4
69,8.2
5367,13.2
8084,4.6
5682,22.2
1680,20.6
10899,9.6
5961,9.0
2603,0.8
7868,16.2
9485,1.8
11891,15.0
9234,11.0
2283,12.4
3732,6.2
13309,14.3
14443,20.8
14128,15.3
6620,5.4
8650,17.4
5127,8.2
1545,4.8
739,7.2
11742,11.1
11313,0.9
6984,10.4
6795,23.5
3518,18.6
13816,13.8
773,2.4
865,12.6
5200,5.8
12113,9.1
641,11.0
10312,10.5
8760,10.8
3203,10.4
7288,12.8
5204,7.2
14682,10.9
6923,5.0
15169,19.4
10604,6.9
11358,9.1
14694,8.1
10718,16.2
14930,5.1
3309,4.6
363,1.8
3723,6.1
7670,7.0
4726,1.3
2940,-1.6
471,14.2
1641,15.6
13818,14.4
12376,7.0
1172,6.4
9620,11.4
6085,16.4
13183,1.3
9375,15.6
3364,7.4
8509,10.1
1410,13.2
9804,11.4
6666,11.1
815,12.2
6500,11.2
7322,7.5
2131,14.4
1797,2.3
7727,8.6
4575,17.1
5190,12.6
8167,18.0
3122,17.1
5365,18.0
4275,16.0
14216,6.7
3089,12.6
9367,19.0
15316,0.9
9835,6.6
5253,11.9
1532,9.7
8602,15.7
2831,15.4
8269,20.5
14085,17.9
10092,18.4
11691,2.9
8998,18.8
1299,15.2
6273,6.6
5499,7.2
9443,10.9
13670,18.0
14979,7.8
1480,0.7
1601,9.0
5091,5.5
7067,15.6
12096,2.8
3661,10.0
13902,0.2
4825,11.4
5680,22.4
397,4.9
11901,23.0
2506,3.6
10090,19.4
9406,13.8
3010,5.8
13042,18.5
723,11.0
300,5.8
12883,11.6
9979,11.1
7328,8.5
4185,17.6
15319,6.0
13794,13.4
11469,14.1
4582,17.0
14761,19.1
7367,6.4
14507,18.9
15027,11.7
7433,16.6
12568,12.8
6965,3.9
1212,11.8
7055,10.6
8361,10.2
12587,17.3
11158,17.3
8839,6.5
11006,8.8
5427,8.8
9663,16.9
11583,12.3
7216,10.6
5994,15.6
3767,5.0
4272,16.8
14840,17.2
8981,24.2
786,1.6
9656,16.1
9125,10.0
14115,17.2
7853,17.6
13567,5.6
2905,4.4
4626,21.6
996,13.0
11740,6.3
14846,24.8
7246,8.5
6250,7.4
9329,20.3
8055,-0.1
14626,3.6
5523,-1.8
10539,8.5
7505,20.6
156,12.5
10098,16.4
3085,13.0
12806,5.5
1552,5.8
8978,17.4
9947,12.2
495,11.1
2321,8.4
912,16.2
9255,9.3
151,13.6
8994,21.0
10702,
11887,15.3
1738,15.4
3001,4.0
12136,13.4
6961,4.0
13838,6.0
2883,7.2
3720,7.6
7127,16.6
888,12.9
5471,3.3
3201,11.6
9924,0.4
4823,10.6
4704,7.8
343,9.6
4136,14.4
11043,7.6
3188,13.5
4522,16.2
2223,11.0
2121,12.4
6858,10.6
10626,6.7
9896,2.0
11777,13.7
9697,20.0
7366,9.4
12494,5.3
4734,8.1
12922,20.0
1465,10.2
4593,18.1
3565,13.1
5840,13.4
283,14.4
14234,10.2
6175,8.6
10529,10.4
4151,13.8
14834,16.6
10221,6.2
7376,11.4
8744,2.4
15000,8.1
8968,19.4
3161,16.8
2630,8.3
12127,8.8
13062,10.4
10249,2.3
1203,9.3
13995,6.7
10400,17.4
616,17.2
3114,17.2
12408,8.1
7481,19.3
9545,5.9
2728,16.5
12148,7.8
12632,21.8
10125,22.2
1357,16.6
9792,11.6
7798,15.0
14438,21.6
13725,19.2
1590,9.1
14900,12.4
3140,14.4
5338,14.7
547,13.0
7118,16.6
11908,16.7
14950,9.3
26,-1.8
1067,6.0
3918,14.6
6604,4.3
5529,2.2
6678,11.0
5398,14.0
11763,6.9
8081,5.7
9834,7.2
15261,9.0
437,5.8
10675,3.0
13976,11.8
5269,17.7
1861,6.2
10683,11.4
8316,13.4
15098,11.9
2706,10.4
12966,17.9
5325,15.8
6957,8.0
11796,16.8
14080,19.5
9058,9.2
14420,21.9
4011,10.2
13738,20.8
534,15.0
11831,13.5
585,16.0
11285,11.6
8919,17.0
10373,10.9
11696,4.1
8761,11.2
6464,15.2
12016,11.0
14302,-1.2
1916,4.8
13553,5.2
8107,7.4
14580,12.7
1910,5.2
10869,9.1
13778,18.5
1133,7.8
9987,11.8
12068,2.9
1317,20.2
4368,1.4
8313,16.8
11723,12.0
8855,9.2
7325,5.2
6080,21.6
14718,16.4
2601,-0.8
6568,2.1
2173,6.0
3605,6.1
6429,17.8
7995,7.0
3768,5.6
5077,9.1
8274,17.3
4631,17.4
10141,13.2
240,16.4
9016,16.2
9445,8.0
7602,12.1
8771,1.2
1867,5.7
11094,11.4
15210,19.1
2521,2.7
12574,15.0
1820,9.1
2410,13.8
8243,22.9
6637,7.9
5187,13.4
10287,6.6
4565,15.8
7942,15.2
12622,25.2
6391,14.4
2118,13.4
3779,12.3
4961,21.6
2809,10.8
498,17.8
14168,17.0
10255,8.1
4284,11.2
13398,13.9
9178,6.1
228,16.0
8965,22.0
10023,23.3
2741,19.5
9731,17.0
6001,17.0
5718,15.6
10456,16.8
5583,5.8
12930,12.0
13223,6.3
9638,13.2
1128,6.7
10646,11.2
1706,16.3
7450,15.0
3153,22.0
9703,17.0
15130,13.6
14745,13.2
6240,1.5
7104,15.0
11481,16.0
2721,18.6
7445,14.0
7893,20.1
14795,21.6
11688,5.9
8042,4.8
13438,11.7
9356,18.8
9621,10.9
11852,16.2
13573,4.9
10581,1.2
11107,17.4
10218,1.8
6054,23.7
12749,6.6
12455,4.4
2550,7.3
7440,11.6
6768,20.0
9936,2.3
13610,9.1
6449,15.8
10599,7.7
14919,6.5
2644,8.6
13419,13.7
4487,11.2
2061,20.8
4645,13.4
14408,16.4
13262,12.5
14835,16.6
13814,12.2
7265,2.6
4174,13.6
12777,5.1
9150,9.0
8543,15.1
12222,15.3
983,19.2
14498,20.8
5480,5.2
12854,9.4
4797,2.1
9858,0.3
3662,6.6
14127,18.6
6947,9.1
4657,13.0
6414,18.6
3150,20.2
9619,14.7
11078,15.0
4813,9.0
5969,19.0
2939,-1.6
1340,15.4
1391,9.1
12650,18.4
13212,6.1
9468,4.2
11142,20.3
11265,9.1
13236,11.5
6146,11.2
1412,6.8
2256,5.0
11337,3.6
11877,17.5
6120,16.2
2212,5.4
5603,9.8
6004,12.0
5417,8.8
4938,17.6
3624,5.4
3158,13.2
4267,15.8
463,7.2
1754,8.8
9436,10.4
9233,10.2
6380,12.8
3829,18.2
378,-1.5
10239,11.0
1335,15.0
14871,15.1
2716,13.8
9837,3.8
10520,8.2
13862,10.1
9932,1.8
6322,11.2
9438,12.4
12701,9.6
1894,5.0
4661,9.2
9918,4.5
7769,10.6
7090,16.2
6221,11.0
10279,9.0
10261,2.8
7037,7.9
14990,8.9
8886,12.8
13075,18.2
13322,16.6
10562,9.8
11410,10.1
3992,6.5
6691,14.2
1030,8.4
2220,7.2
11860,15.4
14209,5.5
3793,20.2
11189,19.4
12855,10.4
4327,6.8
13111,4.9
8302,14.2
14559,10.0
13493,10.0
5731,13.8
2917,3.8
5586,6.4
12290,19.0
6326,14.0
1515,2.9
14509,11.9
13915,4.2
13095,10.9
2263,3.4
4479,9.2
4239,21.4
13431,12.1
12872,13.3
893,14.0
1490,4.6
12301,15.9
12683,17.2
8516,11.6
2933,-7.6
14106,19.7
1129,4.6
731,6.4
3084,12.4
7297,5.4
4588,17.5
2795,13.4
7601,11.4
798,11.3
6232,3.4
734,3.9
8909,13.6
2244,3.5
178,15.5
1174,5.4
790,8.0
12308,13.0
198,18.9
14202,6.8
7675,8.9
548,15.6
3339,5.6
9426,13.8
7465,13.4
8902,13.3
13295,13.8
12641,20.2
7533,13.2
66,5.6
4712,9.4
5214,10.0
12275,20.9
5033,11.2
10402,14.0
2572,2.7
10480,14.6
11009,8.3
622,17.2
6222,9.8
787,0.3
3332,8.8
14772,13.6
6008,13.2
10803,19.6
8334,15.2
13926,8.6
10767,16.6
8899,10.2
515,10.2
478,9.4
4476,8.8
12566,10.8
9022,18.6
6899,7.8
1033,9.3
10291,11.2
2598,-3.6
1514,1.4
6191,4.6
11405,12.6
7237,11.3
5753,13.1
10384,15.3
13197,5.4
8236,15.8
8536,16.6
5521,3.4
1462,6.8
7915,15.8
1871,-0.2
12496,5.7
7209,16.7
10305,4.4
7349,2.2
4623,18.0
9681,15.3
4818,6.6
220,16.6
14053,19.0
9212,6.4
2476,14.2
4248,18.8
11707,2.9
14055,19.5
13158,12.5
6487,10.8
9639,12.6
14210,6.5
5650,15.8
13965,11.2
11060,
8052,1.0
14105,17.1
2881,7.2
1677,18.4
6060,20.6
901,15.2
14662,10.7
14622,10.2
2296,7.7
12756,7.0
8488,9.8
9214,6.5
8955,22.2
12916,12.5
12122,12.2
6772,17.7
12121,8.1
7257,6.0
2580,3.6
7966,12.7
14556,9.3
11376,4.8
15126,18.9
10008,15.2
9567,5.2
5254,12.8
681,3.9
14298,1.9
3159,14.0
14456,20.7
2987,2.8
4908,17.6
1882,2.2
8882,13.6
1940,12.4
3296,8.0
3534,14.6
5974,8.8
3729,3.4
490,8.7
5708,16.2
1181,9.4
1375,11.2
5014,13.8
626,15.8
4758,3.1
10575,3.4
11716,1.0
11218,15.7
4180,11.0
11578,14.3
9121,2.8
2887,7.8
8876,12.4
4539,13.4
10941,4.2
6671,8.8
6453,15.5
1366,13.8
2639,7.5
14530,20.6
5602,11.8
13874,7.0
5730,14.3
7204,16.1
5296,20.2
10591,6.7
2938,-1.4
10476,20.2
13291,15.3
8890,14.4
5979,10.8
4534,11.3
15069,9.6
7669,6.0
7607,13.2
12292,16.9
10083,16.7
12466,5.7
14918,9.6
6681,11.2
5428,6.4
5266,15.2
14089,17.6
15048,10.1
1784,7.0
7116,15.4
494,7.0
9287,18.1
13903,3.8
2038,20.8
4041,7.8
2897,6.6
8558,14.9
10032,18.9
10074,18.6
10182,9.2
2653,3.2
15278,15.2
8514,15.8
2031,18.2
5089,5.8
813,11.0
7235,16.6
6280,1.6
14130,17.1
1079,2.8
2226,9.3
11955,16.4
14030,17.9
11450,8.5
3261,6.2
5649,16.0
3862,20.4
2936,-2.3
11498,21.2
7080,16.2
3917,18.2
12484,8.8
305,7.5
4056,8.4
14602,6.5
2999,3.7
13263,14.9
1231,16.6
2313,10.0
12049,9.2
10508,12.0
13749,22.0
4321,10.7
15214,15.7
6470,13.0
15232,20.5
7500,16.3
12937,16.2
3899,16.6
3567,11.0
5452,5.8
8022,5.6
13273,14.3
12133,12.2
4270,15.0
8531,14.4
4086,11.0
6663,8.6
12462,4.7
588,17.8
3365,8.8
2670,10.6
5515,5.7
15262,11.6
13200,4.6
2395,18.4
5506,5.9
2170,4.8
14398,20.1
8134,12.0
9549,2.7
14430,23.4
10472,16.6
12792,8.7
5673,21.2
2774,17.8
7620,7.8
6559,6.7
10146,13.4
8456,8.4
14584,11.3
14374,13.9
5798,8.7
5982,10.8
5882,8.6
14731,12.9
10866,14.4
2181,4.6
12198,21.1
1473,5.0
6103,16.4
11599,14.8
9362,18.8
11247,9.4
421,1.9
2306,7.4
13100,10.7
171,17.0
3956,14.6
5606,11.5
14188,6.8
8462,6.5
1725,11.6
8938,20.3
10450,17.8
15284,6.2
11092,14.2
904,17.2
3494,16.6
8346,11.8
12365,9.9
7797,18.0
7396,13.8
14354,18.8
2080,16.2
7928,17.2
11460,12.8
7933,13.6
10086,16.0
10898,8.2
7211,15.0
4677,6.6
6533,3.4
5209,10.3
2646,6.4
11717,2.4
11201,18.5
10109,22.0
13376,16.1
10794,15.8
6365,19.4
11850,12.0
2155,8.0
11178,20.7
7370,4.0
13651,12.8
7837,18.3
3715,8.2
8111,3.9
11522,22.4
12718,14.0
3622,4.1
4516,12.4
7354,11.2
8750,6.2
1436,6.6
507,12.8
5275,17.2
5663,20.6
5402,4.4
5930,5.1
8947,17.0
2339,14.0
10100,17.2
4386,5.8
14688,10.6
7680,5.4
